player,team,league,age,nation,pos,playing time_min,standard_sot%,standard_g/sh,team success_ppm,performance_gls_per90,performance_ast_per90,performance_g-pk_per90,performance_pk_per90,performance_crdy_per90,performance_crdr_per90,performance_fls_per90,performance_fld_per90,performance_off_per90,performance_crs_per90,performance_int_per90,performance_tklw_per90,standard_sh_per90,standard_sot_per90
Murillo,Nottingham,ENG-Premier League,24-068,BRA,DF,8375.0,23.924999999999997,0.042499999999999996,1.1275,0.032238805970149255,0.021492537313432838,0.032238805970149255,0.0,0.1719402985074627,0.0,0.9886567164179104,0.2364179104477612,0.0,0.20417910447761195,1.1498507462686567,1.0638805970149254,0.6017910447761194,0.1719402985074627
Musa Al-Taamari,Rennes,FRA-Ligue 1,29-092,JOR,"MF,FW",6034.0,36.12,0.068,1.5939999999999999,0.2088167053364269,0.13423931057341731,0.2088167053364269,0.0,0.13423931057341731,0.0,0.596619158104077,1.745111037454425,0.6115346370566788,1.968843221743454,0.34305601590984425,0.7159429897248922,2.341730195558502,0.8800132582035135
Musa Barrow,Bologna,ITA-Serie A,23,GAM,"MF,FW",1960.0,24.2,0.05,1.59,0.1377551020408163,0.3673469387755102,0.1377551020408163,0.0,0.1377551020408163,0.0,0.9183673469387754,0.8724489795918368,0.22959183673469385,4.729591836734694,0.04591836734693878,0.3214285714285714,3.0306122448979593,0.7346938775510204
Mykhailo Mudryk,Tottenham,ENG-Premier League,25-248,UKR,MF,2401.0,42.5,0.035,1.2625,0.1874219075385256,0.1499375260308205,0.1874219075385256,0.0,0.22490628904623075,0.0,1.236984589754269,1.5743440233236152,0.11245314452311538,4.160766347355269,0.3748438150770512,0.899625156184923,1.8742190753852561,0.6747188671386922
Myles Lewis-Skelly,Arsenal,ENG-Premier League,19-349,ENG,MF,2304.0,11.1,0.11,2.486666666666667,0.0390625,0.0,0.0390625,0.0,0.234375,0.078125,1.0546875,2.6953125,0.0390625,0.390625,0.5078125,0.703125,0.3125,0.0390625
Myron Boadu,Bochum,Unknown,23,NED,FW,1422.0,72.03333333333333,0.39999999999999997,1.3166666666666667,0.8227848101265822,0.06329113924050633,0.7594936708860759,0.06329113924050633,0.12658227848101267,0.0,1.3291139240506329,0.6962025316455697,1.139240506329114,0.18987341772151897,0.06329113924050633,0.37974683544303794,2.4050632911392404,1.3924050632911393
Myrto Uzuni,Granada,ESP-La Liga,28,ALB,"FW,MF",2448.0,45.3,0.17,0.62,0.4044117647058823,0.03676470588235294,0.25735294117647056,0.14705882352941177,0.11029411764705882,0.0,0.9558823529411765,0.6985294117647058,0.6617647058823529,0.4044117647058823,0.11029411764705882,0.47794117647058826,2.3529411764705883,1.0661764705882353
Mário Rui,Napoli,ITA-Serie A,32,POR,DF,2954.0,38.2,0.0,2.145,0.0,0.24373730534867974,0.0,0.0,0.2742044685172647,0.060934326337169935,1.066350710900474,1.7975626269465133,0.030467163168584967,5.2708192281652,0.9444820582261341,1.0968178740690588,0.4874746106973595,0.18280297901150983
Márton Dárdai,Hertha BSC,Unknown,20,HUN,"DF,MF",947.0,50.0,0.5,1.06,0.09503695881731784,0.0,0.09503695881731784,0.0,0.1900739176346357,0.0,1.0454065469904963,0.8553326293558606,0.0,0.09503695881731784,1.2354804646251318,0.7602956705385427,0.1900739176346357,0.09503695881731784
Máximo Perrone,Como,ITA-Serie A,23-246,ARG,MF,6401.0,22.580000000000002,0.034,1.9619999999999997,0.042180909232932357,0.09842212154350884,0.042180909232932357,0.0,0.28120606155288236,0.0,1.3638493985314795,0.7311357600374941,0.014060303077644117,0.21090454616466178,0.9139197000468676,1.1810654585221059,0.5202312138728323,0.19684424308701767
Mërgim Vojvoda,Udinese,ITA-Serie A,31-221,KVX,MF,6775.0,23.116666666666664,0.06,1.5233333333333334,0.03985239852398524,0.15940959409594097,0.03985239852398524,0.0,0.1859778597785978,0.0,0.8900369003690037,0.41180811808118084,0.1859778597785978,3.281180811808118,0.7571955719557195,0.5712177121771217,0.8103321033210333,0.2523985239852399
Nabil Alioui,Le Havre,FRA-Ligue 1,24,FRA,"MF,FW",1009.0,32.1,0.14,1.11,0.35678889990089196,0.08919722497522299,0.35678889990089196,0.0,0.08919722497522299,0.0,0.8919722497522299,1.7839444995044598,0.535183349851338,4.816650148662042,0.267591674925669,0.17839444995044598,2.497522299306244,0.8027750247770069
Nabil Bentaleb,Lille,FRA-Ligue 1,31-290,ALG,MF,6322.0,28.639999999999997,0.082,1.6780000000000002,0.09965200885795635,0.14236001265422335,0.05694400506168934,0.042708003796267005,0.24201202151217968,0.014236001265422335,1.1531161024992092,1.3239481176842771,0.0,1.8506801645049036,1.3951281240113889,1.3381841189496995,1.0961720974375198,0.3559000316355584
Nabil Fekir,Real Betis,ESP-La Liga,31,FRA,MF,2190.0,26.966666666666665,0.04,1.5066666666666666,0.12328767123287672,0.2054794520547945,0.0821917808219178,0.0410958904109589,0.2054794520547945,0.0410958904109589,1.8493150684931505,3.2054794520547945,0.6164383561643836,4.520547945205479,0.28767123287671237,0.6575342465753424,2.3835616438356166,0.7397260273972602
Nacho,Real Madrid,ESP-La Liga,33,ESP,DF,3383.0,32.2,0.055,2.225,0.026603606266627257,0.053207212533254514,0.026603606266627257,0.0,0.2926396689328998,0.053207212533254514,1.0109370381318357,0.7182973691989358,0.13301803133313628,0.4256577002660361,1.0109370381318357,0.7182973691989358,0.37245048773278155,0.13301803133313628
Nacho Vidal,Oviedo,ESP-La Liga,30,ESP,DF,4146.0,22.6,0.066,1.634,0.021707670043415343,0.0,0.021707670043415343,0.0,0.2170767004341534,0.0,1.3675832127351666,1.0636758321273518,0.021707670043415343,1.9102749638205498,1.085383502170767,1.150506512301013,0.759768451519537,0.19536903039073808
Nadiem Amiri,Mainz 05,Unknown,29-318,GER,MF,7114.0,38.166666666666664,0.08833333333333333,1.6966666666666665,0.30362665167275793,0.15181332583637897,0.16446443632274388,0.13916221535001405,0.32892887264548776,0.025302220972729828,1.163902164745572,1.7585043576047232,0.12651110486364914,5.844813044700591,0.7590666291818948,0.8602755130728141,2.327804329491144,0.8602755130728141
Nadir Zortea,Bologna,ITA-Serie A,27-083,ITA,DF,6905.0,36.48571428571429,0.14857142857142858,1.195714285714286,0.1173062997827661,0.13034033309196233,0.1173062997827661,0.0,0.16944243301955106,0.0,1.2382331643736422,0.7950760318609703,0.026068066618392467,4.131788559015207,0.6386676321506155,0.8081100651701665,0.8472121650977553,0.28674873280231716
Nahitan Nández,Cagliari,ITA-Serie A,27,URU,"MF,DF",2341.0,30.4,0.09,0.91,0.07689021785561725,0.1153353267834259,0.03844510892780863,0.03844510892780863,0.2691157624946604,0.0,1.9991456642460486,1.230243485689876,0.3460059803502777,5.920546774882529,0.7304570696283639,1.5378043571123452,0.8842375053395984,0.2691157624946604
Nahuel Estévez,Parma,ITA-Serie A,29,ARG,MF,1706.0,15.55,0.0,1.295,0.0,0.052754982415005855,0.0,0.0,0.2637749120750293,0.0,1.0550996483001172,1.160609613130129,0.0,3.05978898007034,0.42203985932004684,0.8968347010550997,0.7385697538100822,0.10550996483001171
Nahuel Molina,Roma,ITA-Serie A,28-157,ARG,"DF,MF",7708.0,22.0,0.1,2.142,0.09340944473274519,0.1167618059159315,0.09340944473274519,0.0,0.18681888946549038,0.023352361183186298,0.8056564608199274,0.5254281266216918,0.22184743124026984,3.7130254281266217,0.618837571354437,1.2960560456668397,0.6538661131292164,0.18681888946549038
Nahuel Tenaglia,Alavés,ESP-La Liga,30-201,ARG,DF,7662.0,28.099999999999998,0.1125,1.5225,0.07047768206734534,0.011746280344557557,0.07047768206734534,0.0,0.23492560689115113,0.0,1.0101801096319498,1.2333594361785436,0.11746280344557557,1.4212999216914644,1.3390759592795614,1.4212999216914644,0.7635082223962412,0.23492560689115113
Nampalys Mendy,Lens,FRA-Ligue 1,32,SEN,MF,2397.0,26.2,0.16666666666666666,1.7366666666666666,0.03754693366708385,0.0750938673341677,0.03754693366708385,0.0,0.1877346683354193,0.0,1.3516896120150188,1.7647058823529411,0.0,0.3754693366708386,1.3516896120150188,1.3892365456821028,0.45056320400500627,0.11264080100125157
Naouirou Ahamada,Stuttgart,Unknown,20,FRA,MF,2812.0,28.36666666666667,0.021666666666666667,0.75,0.06401137980085349,0.09601706970128024,0.06401137980085349,0.0,0.2880512091038407,0.06401137980085349,1.0881934566145093,1.0881934566145093,0.12802275960170698,0.8321479374110954,0.5761024182076814,1.0561877667140824,1.1522048364153628,0.2880512091038407
Natan,Napoli,ITA-Serie A,22,BRA,DF,6204.0,17.775,0.0275,1.6724999999999999,0.014506769825918761,0.014506769825918761,0.014506769825918761,0.0,0.2611218568665377,0.029013539651837523,0.8994197292069633,0.4352030947775629,0.014506769825918761,0.11605415860735009,1.0589941972920696,0.8413926499032881,0.37717601547388785,0.08704061895551257
Nathan Aké,Manchester City,ENG-Premier League,30,NED,DF,5288.0,15.375,0.052500000000000005,2.0175,0.0510590015128593,0.0340393343419062,0.0510590015128593,0.0,0.0510590015128593,0.0,0.4595310136157337,0.680786686838124,0.0340393343419062,0.5276096822995462,0.7148260211800302,0.680786686838124,0.663767019667171,0.1361573373676248
Nathan Collins,Brentford,ENG-Premier League,25-133,IRL,DF,11057.0,21.06,0.054000000000000006,1.324,0.03255856018811613,0.048837840282174194,0.03255856018811613,0.0,0.14651352084652255,0.008139640047029032,0.6511712037623225,0.6674504838563806,0.10581532061137741,0.10581532061137741,1.1069910463959483,0.5941937234331193,0.4476802025865967,0.12209460070543546
Nathan N'Goumou,Gladbach,Unknown,24,CMR,MF,3134.0,25.0,0.066,1.018,0.22973835354179964,0.08615188257817485,0.22973835354179964,0.0,0.028717294192724955,0.0,0.7753669432035737,1.0625398851308232,0.4881940012763242,2.1537970644543716,0.3446075303126994,1.177409061901723,2.0102105934907466,0.8328015315890236
Nathan Ngoy,Lille,FRA-Ligue 1,23-092,BEL,DF,2675.0,13.65,0.025,2.06,0.03364485981308411,0.06728971962616823,0.03364485981308411,0.0,0.33644859813084116,0.03364485981308411,0.7738317757009346,0.5046728971962616,0.0,0.20186915887850468,1.4467289719626166,0.7738317757009346,0.7401869158878505,0.20186915887850468
Nathan Patterson,Torino,ITA-Serie A,24-329,SCO,DF,2907.0,22.5,0.0,1.512,0.0,0.09287925696594426,0.0,0.0,0.2476780185758514,0.0,1.2074303405572755,0.6501547987616099,0.09287925696594426,2.848297213622291,0.8978328173374612,1.826625386996904,0.43343653250773995,0.06191950464396285
Nathan Tella,Leverkusen,Unknown,26,NGA,MF,3046.0,41.666666666666664,0.11666666666666665,2.09,0.23637557452396585,0.29546946815495734,0.23637557452396585,0.0,0.14773473407747867,0.0,1.418253447143795,2.0387393302692054,0.5613919894944189,2.4523965856861456,0.35456336178594877,0.7386736703873934,2.1569271175311884,0.8864084044648719
Nathan Zeze,Nantes,FRA-Ligue 1,19,FRA,DF,2593.0,11.1,0.0,1.6466666666666665,0.0,0.0,0.0,0.0,0.24296182028538374,0.0,0.8677207867335134,0.8677207867335134,0.0,0.06941766293868107,1.1453914384882375,1.1453914384882375,0.3123794832240648,0.06941766293868107
Nathaniel Adjei,Lorient,FRA-Ligue 1,24-020,GHA,DF,2348.0,16.666666666666668,0.0,1.2866666666666668,0.0,0.0,0.0,0.0,0.11499148211243611,0.0,0.6899488926746167,0.8049403747870528,0.11499148211243611,0.11499148211243611,1.2265758091993186,0.8049403747870528,0.30664395229982966,0.07666098807495741
Nathaniel Brown,Bayern Munich,Unknown,23-086,GER,MF,4708.0,62.833333333333336,0.15,1.7,0.13381478334749364,0.1911639762107052,0.13381478334749364,0.0,0.0955819881053526,0.0,0.8028887000849617,1.070518266779949,0.019116397621070518,2.6762956669498728,0.7837723024638913,1.8925233644859811,0.6308411214953271,0.3058623619371283
Nathaniel Clyne,Crystal Palace,ENG-Premier League,34,ENG,"MF,DF",4055.0,0.0,0.0,1.1525,0.0,0.02219482120838471,0.0,0.0,0.11097410604192355,0.0,0.4882860665844636,0.33292231812577067,0.0,1.1541307028360048,0.8434032059186191,1.0209617755856968,0.1997533908754624,0.0
Nayef Aguerd,Marseille,FRA-Ligue 1,30-164,MAR,DF,6909.0,16.433333333333334,0.05666666666666667,1.1116666666666666,0.052105948762483714,0.0,0.052105948762483714,0.0,0.22145028224055577,0.013026487190620929,0.6773773339122884,0.5210594876248371,0.026052974381241857,0.14329135909683022,0.8988276161528441,1.0030395136778114,0.6904038211029092,0.1693443334780721
Neal Maupay,Marseille,FRA-Ligue 1,30-027,FRA,"FW,MF",4478.0,38.142857142857146,0.07428571428571429,1.3442857142857143,0.26127735596248325,0.160786065207682,0.26127735596248325,0.0,0.34167038856632426,0.02009825815096025,1.1656989727556946,1.60786065207682,0.241179097811523,0.34167038856632426,0.22108083966056274,0.36176864671728454,2.2309066547565877,1.0652076820008933
Neco Williams,Nottingham,ENG-Premier League,25-150,WAL,MF,9587.0,22.979999999999997,0.022,1.098,0.03755085010952331,0.0657139876916658,0.03755085010952331,0.0,0.22530510065713988,0.009387712527380828,1.0701992281214143,1.4926462918535517,0.1314279753833316,3.501616772713049,1.2204026285595075,1.9995827683321163,1.1640763533952228,0.34734536351309064
Nedim Bajrami,Sassuolo,ITA-Serie A,24,ALB,"MF,FW",3069.0,32.06666666666666,0.049999999999999996,1.14,0.11730205278592376,0.08797653958944282,0.11730205278592376,0.0,0.02932551319648094,0.0,0.7038123167155426,0.6158357771260997,0.3812316715542522,4.956011730205279,0.5571847507331378,0.49853372434017595,2.228739002932551,0.7038123167155426
Nehuén Pérez,Udinese,ITA-Serie A,24,ARG,DF,6236.0,20.0,0.043333333333333335,1.3933333333333333,0.028864656831302116,0.0,0.028864656831302116,0.0,0.23091725465041693,0.028864656831302116,0.9525336754329699,0.43296985246953174,0.0,0.5339961513790892,1.1834509300833866,1.2844772289929443,0.5195638229634381,0.14432328415651058
Neil El Aynaoui,RB Leipzig,Unknown,25-070,MAR,MF,4239.0,31.139999999999997,0.128,1.6600000000000001,0.21231422505307856,0.10615711252653928,0.14861995753715498,0.06369426751592357,0.21231422505307856,0.0,1.6985138004246285,1.7409766454352442,0.06369426751592357,1.9108280254777068,1.7197452229299361,1.167728237791932,1.040339702760085,0.46709129511677283
Nelson Weiper,Mainz 05,Unknown,20,GER,FW,1485.0,45.675,0.1325,1.1525,0.30303030303030304,0.12121212121212122,0.30303030303030304,0.0,0.18181818181818182,0.0,1.6363636363636362,0.30303030303030304,0.9696969696969697,0.9090909090909092,0.36363636363636365,0.4242424242424242,2.6060606060606064,1.393939393939394
Nemanja Gudelj,Getafe,ESP-La Liga,34-298,SRB,DF,9467.0,18.419999999999998,0.048,1.036,0.06654695257209253,0.028520122530896797,0.057040245061793594,0.009506707510298933,0.28520122530896796,0.0,1.1693250237667687,0.5418823280870392,0.009506707510298933,0.427801837963452,1.0552445336431817,1.007710996091687,1.0267244111122849,0.23766768775747335
Nemanja Maksimović,Getafe,ESP-La Liga,28,SRB,MF,5318.0,41.5,0.06,1.21,0.06769462203836028,0.0,0.06769462203836028,0.0,0.1184655885671305,0.0,0.744640842421963,0.35539676570139156,0.01692365550959007,0.2538548326438511,1.3877397517863859,1.235426852200075,0.8800300864986836,0.3723204212109815
Nemanja Matić,Sassuolo,ITA-Serie A,38-040,SRB,MF,9044.0,29.349999999999998,0.045000000000000005,1.5650000000000002,0.02985404688191066,0.039805395842547546,0.02985404688191066,0.0,0.2288810260946484,0.009951348960636886,0.796107916850951,0.875718708536046,0.019902697921273773,0.437859354268023,1.1543564794338788,1.0647943387881469,0.37815126050420167,0.11941618752764264
Nemanja Radonjić,Torino,ITA-Serie A,27,SRB,MF,2188.0,48.13333333333333,0.09666666666666666,1.2533333333333332,0.2056672760511883,0.08226691042047532,0.2056672760511883,0.0,0.08226691042047532,0.0,0.7815356489945156,1.110603290676417,0.6581352833638026,4.40127970749543,0.16453382084095064,0.16453382084095064,3.043875685557587,1.1928702010968921
Neto Borges,Clermont Foot,FRA-Ligue 1,26,BRA,"MF,DF",5349.0,23.65,0.065,1.165,0.050476724621424565,0.03365114974761638,0.050476724621424565,0.0,0.11777902411665732,0.050476724621424565,0.7403252944475602,1.1609646662927648,0.21873247335950646,2.7257431295569265,1.5143017386427369,1.1777902411665733,0.6561974200785193,0.16825574873808188
Neymar,PSG,FRA-Ligue 1,30,BRA,"MF,FW",1545.0,52.6,0.34,0.0,0.7572815533980584,0.6407766990291263,0.6407766990291263,0.11650485436893204,0.34951456310679613,0.05825242718446602,1.4563106796116503,3.7864077669902914,0.29126213592233013,3.262135922330097,0.17475728155339806,0.8155339805825242,2.2135922330097086,1.1650485436893205
Ngal'Ayel Mukau,Lille,FRA-Ligue 1,21-311,COD,MF,2877.0,47.73333333333333,0.016666666666666666,1.9833333333333334,0.03128258602711158,0.03128258602711158,0.03128258602711158,0.0,0.21897810218978103,0.0,1.532846715328467,1.1887382690302397,0.1251303441084463,0.31282586027111575,1.0636079249217936,1.1887382690302397,1.0010427528675705,0.2502606882168926
Nhoa Sangui,Paris FC,FRA-Ligue 1,19,FRA,DF,2895.0,12.5,0.0,1.155,0.0,0.06217616580310881,0.0,0.0,0.09326424870466321,0.0,0.43523316062176165,0.8082901554404145,0.06217616580310881,1.616580310880829,0.9015544041450777,0.6839378238341969,0.21761658031088082,0.031088082901554404
Niccolò Pisilli,Roma,ITA-Serie A,21-352,ITA,MF,2569.0,31.18,0.236,1.378,0.17516543402101986,0.17516543402101986,0.17516543402101986,0.0,0.3503308680420397,0.0,1.3662903853639548,0.5955624756714675,0.10509926041261192,0.8758271701050994,1.261191124951343,0.8758271701050994,1.6465550797975865,0.49046321525885556
Nick Woltemade,Stuttgart,Unknown,23,GER,MF,4838.0,20.166666666666668,0.09666666666666666,1.3283333333333334,0.4092600248036379,0.11161637040099215,0.3534518396031418,0.055808185200496074,0.11161637040099215,0.018602728400165358,1.2463828028110788,1.5812319140140554,0.4092600248036379,0.2232327408019843,0.20463001240181894,0.7441091360066142,1.9532864820173625,0.8371227780074411
Niclas Füllkrug,Werder Bremen,Unknown,33-213,GER,FW,6860.0,44.61428571428571,0.1442857142857143,1.0971428571428572,0.4329446064139941,0.1967930029154519,0.3279883381924198,0.10495626822157435,0.09183673469387756,0.0,1.4037900874635567,1.4169096209912535,0.9052478134110787,0.380466472303207,0.11807580174927114,0.1574344023323615,2.387755102040816,1.088921282798834
Nico Elvedi,Gladbach,Unknown,28,SUI,DF,10556.0,24.439999999999998,0.072,1.1300000000000001,0.05115574081091323,0.034103827207275485,0.05115574081091323,0.0,0.11083743842364532,0.0,0.5627131489200454,0.5200833649109511,0.034103827207275485,0.034103827207275485,1.2277377794619173,0.8952254641909814,0.48597953770367563,0.17051913603637742
Nico O'Reilly,Manchester City,ENG-Premier League,21-173,ENG,MF,3324.0,24.7,0.12333333333333334,2.58,0.1895306859205776,0.0812274368231047,0.1895306859205776,0.0,0.13537906137184116,0.0,1.4350180505415162,0.5956678700361011,0.05415162454873646,1.3537906137184115,0.6498194945848376,1.1101083032490975,1.3808664259927796,0.48736462093862815
Nico Ribaudo,Espanyol,ESP-La Liga,21,ESP,"MF,FW",1248.0,34.4,0.03,0.91,0.07211538461538461,0.14423076923076922,0.07211538461538461,0.0,0.28846153846153844,0.0,1.7307692307692308,2.379807692307692,0.21634615384615385,3.2451923076923075,0.4326923076923077,0.7932692307692307,2.3076923076923075,0.7932692307692307
Nico Schlotterbeck,Dortmund,Unknown,25,GER,DF,9613.0,27.15,0.1125,1.8575,0.10298554041402269,0.10298554041402269,0.10298554041402269,0.0,0.20597108082804538,0.01872464371164049,0.7489857484656194,0.8894205763029231,0.009362321855820244,0.5898262769166753,1.0953916571309685,1.3949859565172162,0.8706959325912826,0.2340580463955061
Nico Williams,Athletic Club,ESP-La Liga,24-060,ESP,MF,8773.0,30.68,0.11600000000000002,1.5939999999999999,0.2359512139518979,0.2359512139518979,0.22569246551920666,0.010258748432691213,0.12310498119229454,0.010258748432691213,0.871993616778753,1.3951897868460048,0.4513849310384133,5.293514191268666,0.28724495611535394,0.5950074090960903,2.28770090049014,0.7694061324518409
Nicola Sansone,Lecce,ITA-Serie A,32,ITA,"FW,MF",1572.0,30.466666666666665,0.09000000000000001,1.04,0.34351145038167935,0.22900763358778628,0.34351145038167935,0.0,0.40076335877862596,0.0,1.6603053435114503,1.6603053435114503,0.6870229007633587,2.9770992366412212,0.22900763358778628,0.6870229007633587,2.748091603053435,0.8015267175572519
Nicola Zalewski,Atalanta,ITA-Serie A,24-230,POL,FW,6150.0,24.833333333333332,0.05333333333333334,1.6083333333333334,0.07317073170731707,0.11707317073170731,0.07317073170731707,0.0,0.1902439024390244,0.014634146341463414,0.9804878048780488,2.2682926829268295,0.08780487804878048,4.2439024390243905,0.9365853658536585,1.0097560975609756,1.4048780487804877,0.3073170731707317
Nicolai Remberg,Hamburger SV,Unknown,26-083,GER,MF,5477.0,19.866666666666667,0.0,0.6466666666666666,0.0,0.04929706043454446,0.0,0.0,0.36151177651999267,0.0,1.478911813036334,1.5775059339054227,0.06572941391272595,0.21362059521635932,1.2324265108636114,0.8544823808654373,0.6737264926054409,0.18075588825999633
Nicolas Cozza,Wolfsburg,Unknown,24,FRA,DF,6900.0,23.28333333333333,0.05833333333333333,1.11,0.0391304347826087,0.02608695652173913,0.0391304347826087,0.0,0.14347826086956522,0.013043478260869565,0.717391304347826,1.0565217391304347,0.0782608695652174,1.0434782608695652,1.0695652173913044,1.5782608695652174,0.5347826086956522,0.1826086956521739
Nicolas Fonseca,Oviedo,ESP-La Liga,26,URU,MF,1018.0,12.5,0.0,0.84,0.0,0.0,0.0,0.0,0.5304518664047151,0.0,2.387033398821218,1.0609037328094302,0.0,0.3536345776031434,1.5029469548133596,2.2102161100196462,0.7072691552062867,0.08840864440078584
Nicolas Haas,Empoli,ITA-Serie A,28,SUI,MF,1533.0,45.833333333333336,0.043333333333333335,0.9166666666666666,0.05870841487279843,0.05870841487279843,0.05870841487279843,0.0,0.23483365949119372,0.0,1.8786692759295498,0.8806262230919765,0.05870841487279843,0.6457925636007827,0.7045009784735812,1.4090019569471623,0.5870841487279843,0.23483365949119372
Nicolas Höfler,Freiburg,Unknown,35,GER,MF,6231.0,20.025,0.015,1.48,0.014443909484833893,0.028887818969667786,0.014443909484833893,0.0,0.3177660086663457,0.028887818969667786,1.63216177178623,1.2855079441502166,0.014443909484833893,0.05777563793933557,1.4877226769378913,1.502166586422725,0.6499759268175253,0.11555127587867114
Nicolas Jackson,Bayern Munich,Unknown,24,SEN,FW,7778.0,41.760000000000005,0.16199999999999998,1.614,0.5091283106196965,0.17356646952944202,0.5091283106196965,0.0,0.28927744921573667,0.034713293905888405,1.284391874517871,1.2265363846747237,0.8446901517099512,0.26613525327847776,0.15042427359218308,0.4628439187451787,2.742350218565184,1.3885317562355362
Nicolas Pallois,Nantes,FRA-Ligue 1,36,FRA,DF,5819.0,30.53333333333333,0.03666666666666667,0.9733333333333333,0.015466575012888813,0.046399725038666434,0.015466575012888813,0.0,0.2783983502319986,0.015466575012888813,0.9434610757862176,0.3866643753222203,0.030933150025777626,0.41759752534799793,1.2991923010826603,1.4383914761986594,0.247465200206221,0.07733287506444406
Nicolas Pépé,Nice,FRA-Ligue 1,27,CIV,"FW,MF",5722.0,43.525,0.125,1.48,0.2988465571478504,0.22020272631946872,0.23593149248514506,0.06291506466270534,0.15728766165676336,0.0,0.8808109052778749,1.6672492135616919,0.44040545263893743,2.70534778049633,0.39321915414190844,0.7077944774554351,2.563788885005243,1.069556099265991
Nicolas Seiwald,RB Leipzig,Unknown,25-129,AUT,MF,5676.0,8.75,0.0,1.6524999999999999,0.0,0.06342494714587738,0.0,0.0,0.07928118393234673,0.0,0.8086680761099365,0.1427061310782241,0.0,0.8879492600422833,1.6649048625792813,1.5539112050739958,0.3964059196617336,0.1109936575052854
Nicolas Viola,Cagliari,ITA-Serie A,34,ITA,"MF,FW",2474.0,30.3,0.115,1.1150000000000002,0.2910266774454325,0.1091350040420372,0.2910266774454325,0.0,0.18189167340339532,0.0,1.3459983831851254,2.1463217461600648,0.36378334680679064,7.821341956345998,0.2182700080840744,0.5456750202101859,2.5101050929668554,0.7639450282942603
Nicolás Capaldo,Hamburger SV,Unknown,27-361,ARG,DF,2181.0,13.65,0.025,0.52,0.04126547455295736,0.12379642365887208,0.04126547455295736,0.0,0.4126547455295736,0.0,1.4442916093535074,2.1045392022008254,0.12379642365887208,0.9903713892709767,1.609353507565337,2.0220082530949104,0.9078404401650619,0.24759284731774417
Nicolás Domínguez,Bologna,ITA-Serie A,25,ARG,MF,7036.0,23.083333333333332,0.03666666666666667,1.1383333333333334,0.07674815235929505,0.07674815235929505,0.07674815235929505,0.0,0.3325753268902786,0.0,1.5477544059124502,0.9849346219442866,0.06395679363274588,0.6011938601478113,0.946560545764639,2.059408754974417,1.3175099488345652,0.4732802728823195
Nicolás González,Juventus,ITA-Serie A,28-157,ARG,MF,10461.0,28.53,0.08800000000000001,1.9460000000000002,0.2581015199311729,0.051620303986234586,0.23229136793805563,0.025810151993117293,0.1978778319472326,0.008603383997705764,1.5400057355893317,1.7292801835388585,0.12044737596788069,1.058216231717809,0.7743045597935188,0.911958703756811,2.400344135359908,0.911958703756811
Nicolás Paz,Como,ITA-Serie A,22-002,ARG,MF,5835.0,24.8,0.0575,1.9925000000000002,0.2930591259640103,0.2159383033419023,0.2930591259640103,0.0,0.16966580976863754,0.0,1.6812339331619537,1.218508997429306,0.030848329048843187,1.6812339331619537,0.7557840616966581,1.4344473007712082,3.7789203084832907,1.3727506426735219
Nicolás Tagliafico,Lyon,FRA-Ligue 1,34-010,ARG,DF,8405.0,18.5,0.07,1.5,0.07495538370017847,0.08566329565734682,0.07495538370017847,0.0,0.25698988697204045,0.032123735871505056,1.6597263533610944,1.6490184414039262,0.05353955978584176,1.7775133848899465,1.3920285544318858,1.5098155859607376,0.8780487804878049,0.20345032718619868
Nicolás Valentini,Hellas Verona,ITA-Serie A,24,ARG,DF,2549.0,14.6,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.4943114947038054,0.07061592781482934,1.8713220870929776,0.4236955668889761,0.03530796390741467,0.7061592781482934,1.0945468811298549,1.4123185562965868,0.8826990976853668,0.2471557473519027
Nicolò Barella,Inter,ITA-Serie A,29-215,ITA,MF,10739.0,32.78,0.078,2.3280000000000003,0.11732936027563089,0.2011360461867958,0.11732936027563089,0.0,0.2011360461867958,0.0,1.022441568116212,1.0811062482540272,0.15923270323121333,2.623149269019462,0.3603687494180091,0.9805382251606295,1.315764968805289,0.35198808082689265
Nicolò Bertola,Udinese,ITA-Serie A,23-171,ITA,DF,1801.0,15.4,0.0,1.48,0.0,0.049972237645752364,0.0,0.0,0.19988895058300946,0.0,0.9994447529150472,0.5996668517490283,0.049972237645752364,0.3997779011660189,1.1993337034980567,1.0993892282065518,0.6496390893947807,0.19988895058300946
Nicolò Cambiaghi,Bologna,ITA-Serie A,25-256,ITA,MF,6190.0,26.0,0.076,1.1179999999999999,0.15993537964458804,0.1308562197092084,0.15993537964458804,0.0,0.17447495961227785,0.029079159935379646,1.7883683360258482,3.620355411954766,0.1308562197092084,4.260096930533118,0.5088852988691438,1.3376413570274637,2.210016155088853,0.6106623586429726
Nicolò Casale,Bologna,ITA-Serie A,27,ITA,DF,5709.0,32.86,0.026000000000000002,1.568,0.01576458223857068,0.03152916447714136,0.01576458223857068,0.0,0.18917498686284812,0.0,1.3557540725170782,0.40987913820283767,0.0,0.03152916447714136,0.8828166053599579,0.6621124540199685,0.394114555964267,0.0788229111928534
